Drug,Cell,Label,LN_IC50
Tanespimycin,RVH421_SKIN,Sensitivity,-2.594130699290227
Tanespimycin,SAOS2_BONE,Sensitivity,-1.5337982624693902
Tanespimycin,SBC5_LUNG,Sensitivity,-1.9585057567201765
Tanespimycin,SCABER_URINARY_TRACT,Sensitivity,-2.5523159372348605
Tanespimycin,SCC25_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-2.387391749439841
Tanespimycin,SCC9_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-3.078104023007603
Tanespimycin,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance,0.19928853835930352
Tanespimycin,SF295_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.7609224454249208
Tanespimycin,SH10TC_STOMACH,Sensitivity,-0.8536241492206795
Tanespimycin,SHP77_LUNG,Sensitivity,-1.1637940790589905
Tanespimycin,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.7704620479285973
Tanespimycin,SIMA_AUTONOMIC_GANGLIA,Resistance,0.5758829582966158
Tanespimycin,SJRH30_SOFT_TISSUE,Sensitivity,-0.29256534423909664
Tanespimycin,SJSA1_BONE,Sensitivity,-1.16353302043886
Tanespimycin,SKBR3_BREAST,Sensitivity,-3.308961048560493
Tanespimycin,SKCO1_LARGE_INTESTINE,Sensitivity,-2.8856514998633664
Tanespimycin,SKES1_BONE,Sensitivity,-0.5741316975677643
Tanespimycin,SKHEP1_LIVER,Sensitivity,-1.4690176042206031
Tanespimycin,SKLMS1_SOFT_TISSUE,Sensitivity,-1.3009749817512528
Tanespimycin,SKLU1_LUNG,Sensitivity,-3.3277946638561136
Tanespimycin,SKMEL2_SKIN,Resistance,2.079441541679836
Tanespimycin,SKMEL24_SKIN,Sensitivity,-1.7467281492417648
Tanespimycin,SKMEL30_SKIN,Resistance,2.079441541679836
Tanespimycin,SKMEL31_SKIN,Resistance,2.079441541679836
Tanespimycin,SKMEL5_SKIN,Sensitivity,-1.558085296056134
Tanespimycin,SKMES1_LUNG,Sensitivity,-3.6173951980378463
Tanespimycin,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.1518186274512767
Tanespimycin,SKNAS_AUTONOMIC_GANGLIA,Sensitivity,-0.9538751760459764
Tanespimycin,SKNBE2_AUTONOMIC_GANGLIA,Resistance,0.1570128821012894
Tanespimycin,SKNDZ_AUTONOMIC_GANGLIA,Sensitivity,-0.4507764757381319
Tanespimycin,SKNFI_AUTONOMIC_GANGLIA,Sensitivity,-0.006713103542241417
Tanespimycin,SKNSH_AUTONOMIC_GANGLIA,Sensitivity,-1.4395536668418425
Tanespimycin,SKOV3_OVARY,Sensitivity,-2.1446754042445675
Tanespimycin,SNGM_ENDOMETRIUM,Sensitivity,-1.2772870710343558
Tanespimycin,SNU1_STOMACH,Sensitivity,-3.0646624827185525
Tanespimycin,SNU16_STOMACH,Sensitivity,-4.2130180367014916
Tanespimycin,SNU182_LIVER,Resistance,0.1822523535661332
Tanespimycin,SNU387_LIVER,Sensitivity,-1.077553045362296
Tanespimycin,SNU398_LIVER,Sensitivity,-0.6027199904414828
Tanespimycin,SNU423_LIVER,Sensitivity,-0.1561987346605203
Tanespimycin,SNU449_LIVER,Resistance,0.6744441884133611
Tanespimycin,SNU475_LIVER,Sensitivity,-5.9745625932886295
Tanespimycin,SNUC2A_LARGE_INTESTINE,Sensitivity,-1.360701654223769
Tanespimycin,SQ1_LUNG,Sensitivity,-2.0930597540336726
Tanespimycin,SU8686_PANCREAS,Sensitivity,-1.4124554620116123
Tanespimycin,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.490908137878843
Tanespimycin,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.4259892452344556
Tanespimycin,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.0995462927141215
Tanespimycin,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.1403894522484483
Tanespimycin,SUIT2_PANCREAS,Sensitivity,-0.4270424756545844
Tanespimycin,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.3300307941071794
Tanespimycin,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.7882136554627222
Tanespimycin,SW1088_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.7699156899758326
Tanespimycin,SW1271_LUNG,Sensitivity,-1.2261783254605592
Tanespimycin,SW1353_BONE,Sensitivity,-1.9619161392080315
Tanespimycin,SW1417_LARGE_INTESTINE,Sensitivity,-2.6809556218861936
Tanespimycin,SW1573_LUNG,Resistance,2.079441541679836
Tanespimycin,SW1990_PANCREAS,Sensitivity,-2.8950221723309233
Tanespimycin,SW403_LARGE_INTESTINE,Sensitivity,-2.97960421274498
Tanespimycin,SW48_LARGE_INTESTINE,Sensitivity,-4.203785591864828
Tanespimycin,SW480_LARGE_INTESTINE,Sensitivity,-2.2394115624073456
Tanespimycin,SW579_THYROID,Sensitivity,-2.5238966609150406
Tanespimycin,SW620_LARGE_INTESTINE,Sensitivity,-3.253213161139369
Tanespimycin,SW780_URINARY_TRACT,Sensitivity,-2.889353702290676
Tanespimycin,SW900_LUNG,Sensitivity,-1.1373718770357688
Tanespimycin,T24_URINARY_TRACT,Sensitivity,-1.613694970862883
Tanespimycin,T3M10_LUNG,Sensitivity,-3.1949458932889683
Tanespimycin,T47D_BREAST,Resistance,0.5819508389912492
Tanespimycin,T84_LARGE_INTESTINE,Sensitivity,-0.6284724561984545
Tanespimycin,T98G_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.8608662071975484
Tanespimycin,TC71_BONE,Resistance,0.3123821047707237
Tanespimycin,TCCSUP_URINARY_TRACT,Sensitivity,-3.06440134032849
Tanespimycin,TE1_OESOPHAGUS,Sensitivity,-2.5967729354827584
Tanespimycin,TE11_OESOPHAGUS,Sensitivity,-1.757727142503803
Tanespimycin,TE15_OESOPHAGUS,Sensitivity,-2.271072239988784
Tanespimycin,TE5_OESOPHAGUS,Sensitivity,-1.048273450028565
Tanespimycin,TE617T_SOFT_TISSUE,Sensitivity,-3.3634187077478566
Tanespimycin,TE9_OESOPHAGUS,Sensitivity,-2.4364879946194917
Tanespimycin,TEN_ENDOMETRIUM,Sensitivity,-0.21094814105373424
Tanespimycin,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.7124954051210342
Tanespimycin,TOV112D_OVARY,Sensitivity,-0.9595744362088784
Tanespimycin,TOV21G_OVARY,Sensitivity,-3.946828914187312
Tanespimycin,TT2609C02_THYROID,Sensitivity,-2.5931014716328264
Tanespimycin,TYKNU_OVARY,Sensitivity,-2.4560435574576487
Tanespimycin,U118MG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.0298152623901857
Tanespimycin,U2OS_BONE,Sensitivity,-2.312057464587941
Tanespimycin,U87MG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.2377678138381016
Tanespimycin,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.019876168669389
Tanespimycin,UACC257_SKIN,Sensitivity,-1.7326259877855124
Tanespimycin,UACC62_SKIN,Sensitivity,-2.756028711251901
Tanespimycin,UACC812_BREAST,Sensitivity,-1.606997238303823
Tanespimycin,UMUC3_URINARY_TRACT,Sensitivity,-1.2253795831855159
Tanespimycin,VMRCLCD_LUNG,Sensitivity,-1.5565798144904832
Tanespimycin,VMRCRCW_KIDNEY,Resistance,2.079441541679836
Tanespimycin,VMRCRCZ_KIDNEY,Sensitivity,-0.15959365112319968
Tanespimycin,WM115_SKIN,Sensitivity,-3.0466430937257094
Tanespimycin,WM1799_SKIN,Sensitivity,-2.6836439221843387
Tanespimycin,WM2664_SKIN,Sensitivity,-3.852077296373776
Tanespimycin,WM793_SKIN,Sensitivity,-2.9239945725605474
Tanespimycin,WM88_SKIN,Sensitivity,-3.1809205274003567
Tanespimycin,WM983B_SKIN,Sensitivity,-2.9858718279284977
Tanespimycin,YKG1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.5390981370961925
Tanespimycin,ZR751_BREAST,Sensitivity,-1.1171042397557365
Tanespimycin,ZR7530_BREAST,Sensitivity,-2.443324008952517
PHA-665752,1321N1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,22RV1_PROSTATE,Resistance,2.079441541679836
PHA-665752,42MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,5637_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,639V_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.1864527867029817
PHA-665752,769P_KIDNEY,Resistance,1.967169855612263
PHA-665752,786O_KIDNEY,Resistance,2.079441541679836
PHA-665752,8305C_THYROID,Resistance,2.079441541679836
PHA-665752,8505C_THYROID,Resistance,2.079441541679836
PHA-665752,8MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,A172_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,A204_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,A2058_SKIN,Resistance,2.079441541679836
PHA-665752,A253_SALIVARY_GLAND,Resistance,2.079441541679836
PHA-665752,A2780_OVARY,Resistance,2.079441541679836
PHA-665752,A375_SKIN,Resistance,2.079441541679836
PHA-665752,A549_LUNG,Resistance,2.079441541679836
PHA-665752,A673_BONE,Resistance,2.079441541679836
PHA-665752,ACHN_KIDNEY,Resistance,2.079441541679836
PHA-665752,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4991728279062435
PHA-665752,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4365427648743083
PHA-665752,AN3CA_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,ASPC1_PANCREAS,Resistance,2.079441541679836
PHA-665752,AU565_BREAST,Resistance,2.079441541679836
PHA-665752,AZ521_STOMACH,Resistance,2.079441541679836
PHA-665752,BCPAP_THYROID,Resistance,2.079441541679836
PHA-665752,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,BFTC909_KIDNEY,Resistance,2.079441541679836
PHA-665752,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.8664733234410245
PHA-665752,BT20_BREAST,Resistance,2.079441541679836
PHA-665752,BT474_BREAST,Resistance,1.9240493214601617
PHA-665752,BT549_BREAST,Resistance,2.079441541679836
PHA-665752,BXPC3_PANCREAS,Resistance,2.079441541679836
PHA-665752,C2BBE1_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,C32_SKIN,Resistance,2.079441541679836
PHA-665752,C3A_LIVER,Resistance,2.079441541679836
PHA-665752,CAKI2_KIDNEY,Resistance,2.079441541679836
PHA-665752,CAL12T_LUNG,Resistance,2.079441541679836
PHA-665752,CAL27_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
PHA-665752,CAL78_BONE,Resistance,2.079441541679836
PHA-665752,CAL851_BREAST,Resistance,2.079441541679836
PHA-665752,CALU1_LUNG,Resistance,2.079441541679836
PHA-665752,CALU3_LUNG,Resistance,2.079441541679836
PHA-665752,CALU6_LUNG,Resistance,2.079441541679836
PHA-665752,CAMA1_BREAST,Resistance,2.079441541679836
PHA-665752,CAPAN2_PANCREAS,Resistance,2.079441541679836
PHA-665752,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,CCK81_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,CHL1_SKIN,Resistance,2.079441541679836
PHA-665752,CHP212_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
PHA-665752,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.5080059078396166
PHA-665752,COLO201_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,COLO205_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,COLO320_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,COLO678_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,COLO679_SKIN,Resistance,1.9860494939833468
PHA-665752,COLO741_SKIN,Resistance,2.079441541679836
PHA-665752,CORL105_LUNG,Resistance,2.079441541679836
PHA-665752,CORL23_LUNG,Resistance,2.079441541679836
PHA-665752,COV318_OVARY,Resistance,2.079441541679836
PHA-665752,COV504_OVARY,Resistance,2.079441541679836
PHA-665752,DAOY_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.6801895245641582
PHA-665752,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
PHA-665752,DKMG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,DMS114_LUNG,Resistance,2.079441541679836
PHA-665752,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.9751820696448285
PHA-665752,DU145_PROSTATE,Resistance,2.079441541679836
PHA-665752,DV90_LUNG,Resistance,2.079441541679836
PHA-665752,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,EBC1_LUNG,Sensitivity,-1.3046924757497276
PHA-665752,EFE184_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,EFM19_BREAST,Resistance,2.0077403857419567
PHA-665752,EFO21_OVARY,Resistance,2.079441541679836
PHA-665752,EFO27_OVARY,Resistance,2.079441541679836
PHA-665752,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.8855526480589355
PHA-665752,EN_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,ES2_OVARY,Resistance,2.079441541679836
PHA-665752,ESS1_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
PHA-665752,FU97_STOMACH,Resistance,2.079441541679836
PHA-665752,FUOV1_OVARY,Resistance,2.079441541679836
PHA-665752,G361_SKIN,Resistance,1.7390318410614105
PHA-665752,G401_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,G402_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,GAMG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,GCIY_STOMACH,Resistance,2.079441541679836
PHA-665752,GCT_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,GI1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,H4_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,HARA_LUNG,Resistance,2.079441541679836
PHA-665752,HCC1187_BREAST,Resistance,2.079441541679836
PHA-665752,HCC1395_BREAST,Resistance,2.079441541679836
PHA-665752,HCC15_LUNG,Resistance,2.079441541679836
PHA-665752,HCC1569_BREAST,Resistance,2.079441541679836
PHA-665752,HCC1806_BREAST,Resistance,2.079441541679836
PHA-665752,HCC1954_BREAST,Resistance,2.079441541679836
PHA-665752,HCC2935_LUNG,Resistance,2.079441541679836
PHA-665752,HCC4006_LUNG,Resistance,2.079441541679836
PHA-665752,HCC44_LUNG,Resistance,2.079441541679836
PHA-665752,HCC56_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,HCC70_BREAST,Resistance,2.079441541679836
PHA-665752,HCC78_LUNG,Resistance,2.079441541679836
PHA-665752,HCC827_LUNG,Resistance,2.079441541679836
PHA-665752,HCT116_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,HCT15_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,HDQP1_BREAST,Resistance,2.079441541679836
PHA-665752,HEC151_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC1A_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC1B_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC251_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC265_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC59_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEC6_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,HEP3B217_LIVER,Resistance,2.079441541679836
PHA-665752,HEPG2_LIVER,Resistance,1.71480628640105
PHA-665752,HEYA8_OVARY,Resistance,2.079441541679836
PHA-665752,HGC27_STOMACH,Resistance,2.079441541679836
PHA-665752,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,HLE_LIVER,Resistance,2.079441541679836
PHA-665752,HLF_LIVER,Resistance,2.079441541679836
PHA-665752,HMC18_BREAST,Resistance,2.079441541679836
PHA-665752,HMCB_SKIN,Resistance,2.079441541679836
PHA-665752,HOS_BONE,Resistance,2.079441541679836
PHA-665752,HPAC_PANCREAS,Sensitivity,-2.9066307640805675
PHA-665752,HPAFII_PANCREAS,Resistance,2.079441541679836
PHA-665752,HS229T_LUNG,Resistance,2.079441541679836
PHA-665752,HS294T_SKIN,Resistance,2.079441541679836
PHA-665752,HS578T_BREAST,Resistance,2.079441541679836
PHA-665752,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,HS695T_SKIN,Resistance,2.079441541679836
PHA-665752,HS729_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,HS739T_BREAST,Resistance,2.079441541679836
PHA-665752,HS746T_STOMACH,Resistance,2.079441541679836
PHA-665752,HS766T_PANCREAS,Resistance,2.079441541679836
PHA-665752,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
PHA-665752,HS852T_SKIN,Resistance,2.079441541679836
PHA-665752,HS895T_SKIN,Resistance,2.079441541679836
PHA-665752,HS936T_SKIN,Resistance,2.079441541679836
PHA-665752,HS939T_SKIN,Resistance,2.079441541679836
PHA-665752,HS944T_SKIN,Resistance,2.079441541679836
PHA-665752,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441541679836
PHA-665752,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,HT1080_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,HT1197_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,HT1376_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,HT144_SKIN,Resistance,2.079441541679836
PHA-665752,HT29_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,HUCCT1_BILIARY_TRACT,Resistance,2.079441541679836
PHA-665752,HUH1_LIVER,Resistance,2.079441541679836
PHA-665752,HUPT3_PANCREAS,Resistance,2.079441541679836
PHA-665752,HUPT4_PANCREAS,Resistance,2.079441541679836
PHA-665752,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,IALM_LUNG,Resistance,2.079441541679836
PHA-665752,IGR37_SKIN,Resistance,2.079441541679836
PHA-665752,IGR39_SKIN,Resistance,2.079441541679836
PHA-665752,IGROV1_OVARY,Resistance,2.079441541679836
PHA-665752,IM95_STOMACH,Resistance,2.079441541679836
PHA-665752,IMR32_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
PHA-665752,IPC298_SKIN,Resistance,2.079441541679836
PHA-665752,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,ISTMES1_PLEURA,Resistance,1.331975089657078
PHA-665752,ISTMES2_PLEURA,Resistance,2.079441541679836
PHA-665752,J82_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,JHH2_LIVER,Resistance,2.079441541679836
PHA-665752,JHH4_LIVER,Resistance,2.079441541679836
PHA-665752,JHH5_LIVER,Resistance,2.079441541679836
PHA-665752,JHH6_LIVER,Resistance,2.079441541679836
PHA-665752,JHH7_LIVER,Resistance,2.079441541679836
PHA-665752,JHOS2_OVARY,Resistance,2.079441541679836
PHA-665752,JHOS4_OVARY,Resistance,2.079441541679836
PHA-665752,JHUEM2_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,JMSU1_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4401220435188111
PHA-665752,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,K029AX_SKIN,Resistance,2.0605388494356065
PHA-665752,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.1137761072957462
PHA-665752,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.7813997129500685
PHA-665752,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KCIMOH1_PANCREAS,Resistance,2.079441541679836
PHA-665752,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KE39_STOMACH,Resistance,2.079441541679836
PHA-665752,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KELLY_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
PHA-665752,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.2059008237015123
PHA-665752,KLE_ENDOMETRIUM,Resistance,2.079441541679836
PHA-665752,KMBC2_URINARY_TRACT,Resistance,2.079441541679836
PHA-665752,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.32730678816310665
PHA-665752,KMRC1_KIDNEY,Resistance,2.079441541679836
PHA-665752,KMRC2_KIDNEY,Resistance,2.079441541679836
PHA-665752,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.9711946885826428
PHA-665752,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,KNS62_LUNG,Resistance,2.079441541679836
PHA-665752,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KP2_PANCREAS,Resistance,2.079441541679836
PHA-665752,KP3_PANCREAS,Resistance,2.079441541679836
PHA-665752,KP4_PANCREAS,Sensitivity,0.07126334281508936
PHA-665752,KPNSI9S_AUTONOMIC_GANGLIA,Resistance,2.079441541679836
PHA-665752,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,KURAMOCHI_OVARY,Resistance,1.381363230555224
PHA-665752,KYM1_SOFT_TISSUE,Resistance,2.079441541679836
PHA-665752,KYSE140_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE150_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE180_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE30_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE410_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE450_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE510_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE520_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,KYSE70_OESOPHAGUS,Resistance,2.079441541679836
PHA-665752,L33_PANCREAS,Resistance,2.079441541679836
PHA-665752,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4972064643341263
PHA-665752,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,LC1SQSF_LUNG,Resistance,2.079441541679836
PHA-665752,LCLC103H_LUNG,Resistance,2.079441541679836
PHA-665752,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance,1.2502349228218568
PHA-665752,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441541679836
PHA-665752,LOUNH91_LUNG,Resistance,2.079441541679836
PHA-665752,LOXIMVI_SKIN,Resistance,2.079441541679836
PHA-665752,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,LS123_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,LS411N_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,LS513_LARGE_INTESTINE,Resistance,2.079441541679836
PHA-665752,LU99_LUNG,Resistance,2.079441541679836
PHA-665752,LUDLU1_LUNG,Resistance,2.079441541679836
PHA-665752,MALME3M_SKIN,Resistance,2.079441541679836
PHA-665752,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,MCAS_OVARY,Resistance,2.079441541679836
PHA-665752,MCF7_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB157_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB175VII_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB415_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB435S_SKIN,Resistance,2.079441541679836
PHA-665752,MDAMB436_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB453_BREAST,Resistance,2.079441541679836
PHA-665752,MDAMB468_BREAST,Resistance,1.6274518405691596
PHA-665752,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.7154822267283414
PHA-665752,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441541679836
PHA-665752,MELHO_SKIN,Resistance,2.079441541679836
